Date,Day,Month,Route_ID,Transport_Type,Passengers,Revenue,Weather,Temperature,Is_Weekend,Is_Holiday,Peak_Hour
03-05-2024,Friday,5,R3,Bus,291,5820,Cloudy,19,0,0,0
03-05-2024,Friday,5,R5,Metro,236,9440,Rainy,37,0,0,0
03-05-2024,Friday,5,R4,Bus,70,1400,Sunny,33,0,0,0
03-05-2024,Friday,5,R3,Train,148,4440,Cloudy,31,0,0,1
03-05-2024,Friday,5,R5,Metro,295,11800,Rainy,33,0,0,1
03-05-2024,Friday,5,R1,Bus,264,5280,Rainy,17,0,0,1
03-05-2024,Friday,5,R2,Bus,219,4380,Sunny,19,0,0,1
03-05-2024,Friday,5,R2,Metro,211,8440,Rainy,20,0,0,0
03-05-2024,Friday,5,R3,Metro,76,3040,Cloudy,27,0,0,0
03-05-2024,Friday,5,R2,Train,80,2400,Sunny,17,0,0,0
04-05-2024,Saturday,5,R4,Train,54,1620,Cloudy,31,1,0,0
04-05-2024,Saturday,5,R3,Metro,133,5320,Rainy,28,1,0,0
04-05-2024,Saturday,5,R4,Bus,192,3840,Cloudy,32,1,0,0
04-05-2024,Saturday,5,R4,Metro,196,7840,Rainy,26,1,0,0
04-05-2024,Saturday,5,R5,Train,167,5010,Sunny,26,1,0,0
04-05-2024,Saturday,5,R4,Train,164,4920,Rainy,33,1,0,0
04-05-2024,Saturday,5,R5,Metro,123,4920,Sunny,23,1,0,0
04-05-2024,Saturday,5,R4,Train,342,10260,Sunny,21,1,0,1
04-05-2024,Saturday,5,R5,Train,100,3000,Cloudy,29,1,0,1
04-05-2024,Saturday,5,R4,Bus,62,1240,Rainy,20,1,0,1
04-05-2024,Saturday,5,R3,Metro,210,8400,Sunny,36,1,0,1
04-05-2024,Saturday,5,R5,Bus,102,2040,Cloudy,22,1,0,0
04-05-2024,Saturday,5,R4,Bus,216,4320,Rainy,37,1,0,0
04-05-2024,Saturday,5,R3,Metro,76,3040,Sunny,15,1,0,0
04-05-2024,Saturday,5,R2,Train,80,2400,Sunny,26,1,0,0
04-05-2024,Saturday,5,R1,Train,83,2490,Cloudy,22,1,0,0
04-05-2024,Saturday,5,R2,Metro,212,8480,Rainy,16,1,0,0
04-05-2024,Saturday,5,R1,Metro,264,10560,Cloudy,16,1,0,1
04-05-2024,Saturday,5,R3,Bus,234,4680,Sunny,37,1,0,1
04-05-2024,Saturday,5,R4,Metro,193,7720,Rainy,32,1,0,1
04-05-2024,Saturday,5,R1,Train,384,11520,Cloudy,29,1,0,1
04-05-2024,Saturday,5,R2,Bus,74,1480,Rainy,38,1,0,0
04-05-2024,Saturday,5,R2,Bus,139,2780,Cloudy,30,1,0,0
04-05-2024,Saturday,5,R4,Bus,187,3740,Cloudy,17,1,0,0
05-05-2024,Sunday,5,R3,Train,156,4680,Rainy,29,1,0,0
05-05-2024,Sunday,5,R5,Train,222,6660,Cloudy,35,1,0,0
05-05-2024,Sunday,5,R2,Metro,72,2880,Cloudy,34,1,0,0
05-05-2024,Sunday,5,R3,Bus,138,2760,Cloudy,32,1,0,0
05-05-2024,Sunday,5,R3,Metro,84,3360,Rainy,26,1,0,0
05-05-2024,Sunday,5,R2,Bus,279,5580,Sunny,39,1,0,0
05-05-2024,Sunday,5,R1,Metro,74,2960,Rainy,33,1,0,0
05-05-2024,Sunday,5,R5,Metro,259,10360,Sunny,27,1,0,1
05-05-2024,Sunday,5,R4,Metro,418,16720,Sunny,31,1,0,1
05-05-2024,Sunday,5,R3,Train,166,4980,Rainy,24,1,0,1
05-05-2024,Sunday,5,R4,Metro,240,9600,Rainy,22,1,1,1
05-05-2024,Sunday,5,R5,Metro,197,7880,Cloudy,37,1,0,0
05-05-2024,Sunday,5,R3,Metro,224,8960,Rainy,23,1,0,0
05-05-2024,Sunday,5,R5,Metro,289,11560,Sunny,20,1,0,0
05-05-2024,Sunday,5,R1,Bus,238,4760,Rainy,16,1,0,0
05-05-2024,Sunday,5,R3,Train,82,2460,Rainy,39,1,0,0
05-05-2024,Sunday,5,R4,Metro,234,9360,Sunny,26,1,0,0
05-05-2024,Sunday,5,R3,Metro,75,3000,Rainy,28,1,0,1
05-05-2024,Sunday,5,R3,Bus,343,6860,Sunny,38,1,0,1
05-05-2024,Sunday,5,R2,Bus,160,3200,Sunny,32,1,0,1
05-05-2024,Sunday,5,R3,Metro,253,10120,Cloudy,36,1,0,1
05-05-2024,Sunday,5,R3,Train,266,7980,Cloudy,23,1,0,0
05-05-2024,Sunday,5,R5,Train,53,1590,Cloudy,35,1,0,0
05-05-2024,Sunday,5,R1,Bus,229,4580,Rainy,36,1,0,0
06-05-2024,Monday,5,R4,Bus,80,1600,Cloudy,21,0,0,0
06-05-2024,Monday,5,R4,Metro,188,7520,Cloudy,32,0,0,0
06-05-2024,Monday,5,R2,Metro,136,5440,Sunny,35,0,0,0
06-05-2024,Monday,5,R1,Metro,280,11200,Sunny,21,0,0,0
06-05-2024,Monday,5,R1,Train,161,4830,Sunny,15,0,0,0
06-05-2024,Monday,5,R4,Train,124,3720,Sunny,22,0,0,0
06-05-2024,Monday,5,R5,Train,142,4260,Rainy,20,0,0,0
06-05-2024,Monday,5,R2,Metro,345,13800,Cloudy,22,0,0,1
06-05-2024,Monday,5,R3,Train,450,13500,Cloudy,26,0,1,1
06-05-2024,Monday,5,R4,Train,130,3900,Rainy,35,0,0,1
06-05-2024,Monday,5,R1,Metro,145,5800,Cloudy,18,0,0,1
06-05-2024,Monday,5,R1,Metro,198,7920,Cloudy,20,0,0,0
06-05-2024,Monday,5,R3,Train,77,2310,Sunny,38,0,0,0
06-05-2024,Monday,5,R1,Bus,137,2740,Cloudy,18,0,0,0
06-05-2024,Monday,5,R5,Train,96,2880,Cloudy,17,0,0,0
06-05-2024,Monday,5,R4,Train,253,7590,Cloudy,29,0,0,0
06-05-2024,Monday,5,R5,Train,152,4560,Rainy,36,0,0,0
06-05-2024,Monday,5,R1,Train,403,12090,Cloudy,27,0,0,1
06-05-2024,Monday,5,R3,Train,333,9990,Sunny,23,0,0,1
06-05-2024,Monday,5,R5,Bus,366,7320,Sunny,16,0,0,1
06-05-2024,Monday,5,R4,Metro,276,11040,Rainy,24,0,0,1
06-05-2024,Monday,5,R1,Train,120,3600,Rainy,27,0,0,0
06-05-2024,Monday,5,R5,Bus,114,2280,Cloudy,17,0,0,0
06-05-2024,Monday,5,R1,Metro,62,2480,Sunny,24,0,0,0
07-05-2024,Tuesday,5,R3,Train,116,3480,Rainy,16,0,1,0
07-05-2024,Tuesday,5,R1,Train,169,5070,Cloudy,32,0,1,0
07-05-2024,Tuesday,5,R2,Train,151,4530,Rainy,22,0,0,0
07-05-2024,Tuesday,5,R2,Metro,94,3760,Rainy,18,0,0,0
07-05-2024,Tuesday,5,R5,Train,141,4230,Rainy,21,0,0,0
07-05-2024,Tuesday,5,R5,Bus,146,2920,Rainy,29,0,0,0
07-05-2024,Tuesday,5,R4,Metro,275,11000,Cloudy,37,0,0,0
07-05-2024,Tuesday,5,R1,Train,414,12420,Sunny,20,0,0,1
07-05-2024,Tuesday,5,R2,Metro,349,13960,Rainy,38,0,0,1
07-05-2024,Tuesday,5,R4,Train,175,5250,Sunny,38,0,0,1
07-05-2024,Tuesday,5,R3,Metro,435,17400,Sunny,29,0,0,1
07-05-2024,Tuesday,5,R2,Metro,80,3200,Cloudy,27,0,0,0
07-05-2024,Tuesday,5,R2,Metro,134,5360,Rainy,38,0,0,0
07-05-2024,Tuesday,5,R1,Metro,206,8240,Cloudy,33,0,0,0
07-05-2024,Tuesday,5,R5,Bus,93,1860,Cloudy,36,0,0,0
07-05-2024,Tuesday,5,R1,Bus,217,4340,Cloudy,19,0,0,0
07-05-2024,Tuesday,5,R5,Metro,135,5400,Sunny,20,0,0,0
07-05-2024,Tuesday,5,R3,Train,183,5490,Cloudy,26,0,0,1
07-05-2024,Tuesday,5,R5,Metro,171,6840,Sunny,29,0,0,1
07-05-2024,Tuesday,5,R2,Bus,216,4320,Rainy,37,0,0,1
07-05-2024,Tuesday,5,R5,Bus,439,8780,Cloudy,21,0,0,1
07-05-2024,Tuesday,5,R2,Train,121,3630,Rainy,25,0,0,0
07-05-2024,Tuesday,5,R5,Metro,76,3040,Sunny,30,0,0,0
07-05-2024,Tuesday,5,R4,Metro,55,2200,Cloudy,34,0,0,0
08-05-2024,Wednesday,5,R1,Train,55,1650,Cloudy,30,0,0,0
08-05-2024,Wednesday,5,R4,Bus,249,4980,Cloudy,24,0,0,0
08-05-2024,Wednesday,5,R1,Train,219,6570,Rainy,32,0,0,0
08-05-2024,Wednesday,5,R4,Metro,102,4080,Cloudy,23,0,0,0
08-05-2024,Wednesday,5,R3,Metro,83,3320,Sunny,18,0,0,0
08-05-2024,Wednesday,5,R2,Train,226,6780,Sunny,28,0,0,0
08-05-2024,Wednesday,5,R1,Metro,153,6120,Sunny,36,0,0,0
08-05-2024,Wednesday,5,R5,Bus,354,7080,Rainy,22,0,0,1
08-05-2024,Wednesday,5,R3,Train,196,5880,Cloudy,29,0,0,1
08-05-2024,Wednesday,5,R4,Train,544,16320,Cloudy,34,0,1,1
08-05-2024,Wednesday,5,R1,Metro,235,9400,Rainy,39,0,0,1
08-05-2024,Wednesday,5,R4,Train,120,3600,Rainy,25,0,0,0
08-05-2024,Wednesday,5,R5,Metro,189,7560,Cloudy,32,0,0,0
08-05-2024,Wednesday,5,R1,Train,109,3270,Rainy,37,0,0,0
08-05-2024,Wednesday,5,R3,Metro,99,3960,Sunny,20,0,0,0
08-05-2024,Wednesday,5,R3,Bus,254,5080,Sunny,19,0,0,0
08-05-2024,Wednesday,5,R4,Metro,158,6320,Cloudy,27,0,0,0
08-05-2024,Wednesday,5,R3,Bus,394,7880,Cloudy,22,0,0,1
08-05-2024,Wednesday,5,R3,Train,400,12000,Cloudy,22,0,0,1
08-05-2024,Wednesday,5,R1,Train,252,7560,Cloudy,39,0,0,1
08-05-2024,Wednesday,5,R1,Metro,202,8080,Sunny,29,0,0,1
08-05-2024,Wednesday,5,R4,Metro,243,9720,Sunny,18,0,0,0
08-05-2024,Wednesday,5,R5,Bus,173,3460,Sunny,18,0,0,0
08-05-2024,Wednesday,5,R1,Metro,111,4440,Rainy,37,0,0,0
09-05-2024,Thursday,5,R1,Bus,195,3900,Sunny,25,0,0,0
09-05-2024,Thursday,5,R1,Metro,235,9400,Cloudy,17,0,0,0
09-05-2024,Thursday,5,R3,Bus,148,2960,Cloudy,22,0,0,0
09-05-2024,Thursday,5,R5,Train,196,5880,Cloudy,27,0,0,0
09-05-2024,Thursday,5,R5,Metro,126,5040,Sunny,20,0,0,0
09-05-2024,Thursday,5,R5,Metro,327,13080,Sunny,23,0,1,0
09-05-2024,Thursday,5,R1,Metro,122,4880,Rainy,16,0,0,0
09-05-2024,Thursday,5,R1,Metro,382,15280,Cloudy,35,0,0,1
09-05-2024,Thursday,5,R4,Bus,249,4980,Rainy,34,0,0,1
09-05-2024,Thursday,5,R5,Train,80,2400,Rainy,19,0,0,1
09-05-2024,Thursday,5,R5,Metro,76,3040,Sunny,30,0,0,1
09-05-2024,Thursday,5,R2,Bus,168,3360,Sunny,16,0,0,0
09-05-2024,Thursday,5,R1,Metro,226,9040,Cloudy,31,0,0,0
09-05-2024,Thursday,5,R2,Metro,113,4520,Rainy,16,0,0,0
09-05-2024,Thursday,5,R2,Metro,123,4920,Cloudy,31,0,0,0
09-05-2024,Thursday,5,R3,Bus,101,2020,Cloudy,35,0,0,0
09-05-2024,Thursday,5,R2,Metro,115,4600,Rainy,15,0,0,0
09-05-2024,Thursday,5,R4,Bus,150,3000,Rainy,31,0,0,1
09-05-2024,Thursday,5,R2,Train,327,9810,Cloudy,29,0,0,1
09-05-2024,Thursday,5,R4,Train,171,5130,Cloudy,16,0,0,1
09-05-2024,Thursday,5,R1,Train,104,3120,Rainy,35,0,0,1
09-05-2024,Thursday,5,R2,Metro,213,8520,Sunny,35,0,0,0
09-05-2024,Thursday,5,R5,Metro,298,11920,Sunny,19,0,0,0
09-05-2024,Thursday,5,R2,Bus,228,4560,Sunny,26,0,0,0
10-05-2024,Friday,5,R5,Metro,86,3440,Rainy,35,0,0,0
10-05-2024,Friday,5,R2,Bus,285,5700,Cloudy,28,0,0,0
10-05-2024,Friday,5,R1,Metro,199,7960,Sunny,22,0,0,0
10-05-2024,Friday,5,R5,Bus,199,3980,Cloudy,22,0,0,0
10-05-2024,Friday,5,R2,Metro,207,8280,Cloudy,17,0,0,0
10-05-2024,Friday,5,R2,Metro,145,5800,Rainy,22,0,0,0
10-05-2024,Friday,5,R5,Metro,101,4040,Rainy,35,0,0,0
10-05-2024,Friday,5,R4,Train,92,2760,Rainy,27,0,0,1
10-05-2024,Friday,5,R2,Train,142,4260,Rainy,22,0,0,1
10-05-2024,Friday,5,R4,Bus,338,6760,Rainy,17,0,1,1
10-05-2024,Friday,5,R5,Train,301,9030,Sunny,26,0,0,1
10-05-2024,Friday,5,R4,Bus,211,4220,Cloudy,39,0,0,0
10-05-2024,Friday,5,R2,Bus,166,3320,Sunny,32,0,0,0
10-05-2024,Friday,5,R2,Train,298,8940,Rainy,32,0,1,0
10-05-2024,Friday,5,R3,Bus,221,4420,Cloudy,28,0,0,0
10-05-2024,Friday,5,R3,Metro,192,7680,Rainy,28,0,0,0
10-05-2024,Friday,5,R5,Metro,112,4480,Sunny,23,0,0,0
10-05-2024,Friday,5,R4,Bus,339,6780,Cloudy,35,0,0,1
10-05-2024,Friday,5,R3,Metro,279,11160,Rainy,18,0,0,1
10-05-2024,Friday,5,R2,Metro,309,12360,Cloudy,36,0,0,1
10-05-2024,Friday,5,R4,Metro,310,12400,Rainy,34,0,0,1
10-05-2024,Friday,5,R5,Train,271,8130,Sunny,16,0,0,0
10-05-2024,Friday,5,R3,Bus,60,1200,Rainy,24,0,0,0
10-05-2024,Friday,5,R2,Bus,200,4000,Rainy,18,0,0,0
11-05-2024,Saturday,5,R3,Train,125,3750,Cloudy,18,1,0,0
11-05-2024,Saturday,5,R1,Train,91,2730,Sunny,19,1,0,0
11-05-2024,Saturday,5,R1,Metro,124,4960,Rainy,21,1,0,0
11-05-2024,Saturday,5,R2,Metro,170,6800,Cloudy,16,1,0,0
11-05-2024,Saturday,5,R3,Bus,234,4680,Cloudy,34,1,0,0
11-05-2024,Saturday,5,R5,Train,142,4260,Rainy,16,1,0,0
11-05-2024,Saturday,5,R5,Bus,141,2820,Cloudy,36,1,0,0
11-05-2024,Saturday,5,R1,Train,156,4680,Sunny,27,1,0,1
11-05-2024,Saturday,5,R3,Metro,391,15640,Sunny,36,1,0,1
11-05-2024,Saturday,5,R5,Metro,188,7520,Rainy,31,1,0,1
11-05-2024,Saturday,5,R2,Train,349,10470,Cloudy,30,1,0,1
11-05-2024,Saturday,5,R3,Train,60,1800,Rainy,37,1,0,0
11-05-2024,Saturday,5,R4,Train,100,3000,Rainy,16,1,0,0
11-05-2024,Saturday,5,R4,Metro,225,9000,Sunny,16,1,0,0
11-05-2024,Saturday,5,R4,Metro,127,5080,Cloudy,34,1,0,0
11-05-2024,Saturday,5,R2,Bus,226,4520,Rainy,20,1,1,0
11-05-2024,Saturday,5,R4,Train,111,3330,Cloudy,15,1,0,0
11-05-2024,Saturday,5,R1,Metro,66,2640,Rainy,24,1,0,1
11-05-2024,Saturday,5,R3,Bus,130,2600,Sunny,39,1,0,1
11-05-2024,Saturday,5,R1,Train,360,10800,Sunny,35,1,0,1
11-05-2024,Saturday,5,R3,Metro,291,11640,Rainy,30,1,0,1
11-05-2024,Saturday,5,R5,Train,108,3240,Cloudy,26,1,0,0
11-05-2024,Saturday,5,R1,Bus,70,1400,Cloudy,31,1,0,0
11-05-2024,Saturday,5,R3,Metro,241,9640,Cloudy,21,1,0,0
12-05-2024,Sunday,5,R2,Train,185,5550,Cloudy,36,1,0,0
12-05-2024,Sunday,5,R5,Train,180,5400,Rainy,34,1,0,0
12-05-2024,Sunday,5,R5,Train,65,1950,Cloudy,19,1,0,0
12-05-2024,Sunday,5,R3,Bus,228,4560,Rainy,29,1,0,0
12-05-2024,Sunday,5,R3,Metro,109,4360,Cloudy,30,1,0,0
12-05-2024,Sunday,5,R3,Metro,98,3920,Cloudy,30,1,0,0
12-05-2024,Sunday,5,R5,Metro,226,9040,Sunny,38,1,0,0
12-05-2024,Sunday,5,R4,Bus,355,7100,Sunny,37,1,0,1
12-05-2024,Sunday,5,R3,Train,340,10200,Rainy,27,1,0,1
12-05-2024,Sunday,5,R4,Metro,424,16960,Cloudy,26,1,0,1
12-05-2024,Sunday,5,R2,Metro,300,12000,Sunny,22,1,0,1
12-05-2024,Sunday,5,R5,Metro,198,7920,Rainy,28,1,0,0
12-05-2024,Sunday,5,R1,Metro,221,8840,Cloudy,27,1,0,0
12-05-2024,Sunday,5,R1,Train,203,6090,Cloudy,16,1,0,0
12-05-2024,Sunday,5,R3,Train,259,7770,Sunny,37,1,0,0
12-05-2024,Sunday,5,R2,Bus,128,2560,Rainy,29,1,0,0
12-05-2024,Sunday,5,R1,Bus,205,4100,Sunny,28,1,0,0
12-05-2024,Sunday,5,R2,Metro,283,11320,Rainy,31,1,0,1
12-05-2024,Sunday,5,R5,Train,103,3090,Rainy,25,1,0,1
12-05-2024,Sunday,5,R5,Bus,225,4500,Rainy,22,1,0,1
12-05-2024,Sunday,5,R2,Train,307,9210,Rainy,29,1,0,1
12-05-2024,Sunday,5,R3,Metro,96,3840,Cloudy,15,1,0,0
12-05-2024,Sunday,5,R3,Metro,192,7680,Rainy,32,1,0,0
12-05-2024,Sunday,5,R3,Metro,145,5800,Cloudy,35,1,0,0
13-05-2024,Monday,5,R5,Metro,149,5960,Sunny,19,0,0,0
13-05-2024,Monday,5,R1,Bus,110,2200,Cloudy,17,0,0,0
13-05-2024,Monday,5,R1,Metro,219,8760,Sunny,25,0,0,0
13-05-2024,Monday,5,R2,Train,168,5040,Rainy,19,0,0,0
13-05-2024,Monday,5,R5,Bus,198,3960,Rainy,34,0,0,0
13-05-2024,Monday,5,R4,Bus,212,4240,Rainy,30,0,0,0
13-05-2024,Monday,5,R2,Train,279,8370,Sunny,24,0,0,0
13-05-2024,Monday,5,R2,Metro,355,14200,Sunny,21,0,0,1
13-05-2024,Monday,5,R5,Bus,204,4080,Sunny,31,0,0,1
13-05-2024,Monday,5,R1,Metro,66,2640,Rainy,22,0,0,1
13-05-2024,Monday,5,R5,Train,429,12870,Sunny,32,0,0,1
13-05-2024,Monday,5,R2,Train,189,5670,Sunny,32,0,0,0
13-05-2024,Monday,5,R5,Bus,199,3980,Rainy,17,0,0,0
13-05-2024,Monday,5,R3,Metro,283,11320,Cloudy,28,0,0,0
13-05-2024,Monday,5,R1,Bus,264,5280,Sunny,15,0,0,0
13-05-2024,Monday,5,R5,Train,290,8700,Cloudy,39,0,0,0
13-05-2024,Monday,5,R4,Bus,92,1840,Rainy,27,0,0,0
13-05-2024,Monday,5,R2,Metro,286,11440,Cloudy,17,0,0,1
13-05-2024,Monday,5,R5,Bus,313,6260,Cloudy,26,0,1,1
13-05-2024,Monday,5,R1,Metro,120,4800,Cloudy,30,0,0,1
13-05-2024,Monday,5,R3,Metro,109,4360,Rainy,33,0,0,1
13-05-2024,Monday,5,R1,Train,167,5010,Cloudy,24,0,0,0
13-05-2024,Monday,5,R3,Bus,53,1060,Rainy,18,0,0,0
13-05-2024,Monday,5,R1,Bus,193,3860,Sunny,38,0,0,0
14-05-2024,Tuesday,5,R2,Train,165,4950,Rainy,37,0,1,0
14-05-2024,Tuesday,5,R4,Metro,80,3200,Sunny,23,0,0,0
14-05-2024,Tuesday,5,R1,Metro,98,3920,Sunny,30,0,0,0
14-05-2024,Tuesday,5,R3,Bus,167,3340,Rainy,17,0,0,0
14-05-2024,Tuesday,5,R4,Train,128,3840,Sunny,21,0,0,0
14-05-2024,Tuesday,5,R3,Train,177,5310,Sunny,35,0,0,0
14-05-2024,Tuesday,5,R3,Bus,128,2560,Rainy,25,0,0,0
14-05-2024,Tuesday,5,R2,Bus,314,6280,Rainy,15,0,0,1
14-05-2024,Tuesday,5,R4,Bus,260,5200,Rainy,18,0,0,1
14-05-2024,Tuesday,5,R3,Train,330,9900,Sunny,38,0,0,1
14-05-2024,Tuesday,5,R2,Train,444,13320,Sunny,26,0,0,1
14-05-2024,Tuesday,5,R3,Bus,108,2160,Rainy,36,0,0,0
14-05-2024,Tuesday,5,R3,Bus,102,2040,Sunny,25,0,0,0
14-05-2024,Tuesday,5,R3,Train,93,2790,Cloudy,37,0,0,0
14-05-2024,Tuesday,5,R5,Metro,300,12000,Sunny,24,0,1,0
14-05-2024,Tuesday,5,R4,Metro,63,2520,Cloudy,39,0,0,0
14-05-2024,Tuesday,5,R4,Metro,334,13360,Sunny,25,0,1,0
14-05-2024,Tuesday,5,R2,Metro,144,5760,Sunny,32,0,0,1
14-05-2024,Tuesday,5,R5,Bus,405,8100,Cloudy,16,0,0,1
14-05-2024,Tuesday,5,R1,Train,325,9750,Cloudy,36,0,0,1
14-05-2024,Tuesday,5,R5,Train,247,7410,Sunny,19,0,0,1
14-05-2024,Tuesday,5,R4,Bus,175,3500,Sunny,30,0,0,0
14-05-2024,Tuesday,5,R3,Metro,129,5160,Rainy,24,0,0,0
14-05-2024,Tuesday,5,R5,Train,68,2040,Rainy,37,0,0,0
15-05-2024,Wednesday,5,R1,Train,115,3450,Cloudy,16,0,0,0
15-05-2024,Wednesday,5,R3,Train,113,3390,Sunny,39,0,0,0
15-05-2024,Wednesday,5,R2,Bus,108,2160,Sunny,25,0,0,0
15-05-2024,Wednesday,5,R1,Bus,79,1580,Sunny,27,0,0,0
15-05-2024,Wednesday,5,R2,Train,165,4950,Sunny,33,0,0,0
15-05-2024,Wednesday,5,R3,Bus,184,3680,Rainy,15,0,0,0
15-05-2024,Wednesday,5,R1,Train,262,7860,Sunny,24,0,0,0
15-05-2024,Wednesday,5,R3,Bus,103,2060,Sunny,34,0,0,1
15-05-2024,Wednesday,5,R4,Bus,301,6020,Rainy,19,0,0,1
15-05-2024,Wednesday,5,R5,Metro,322,12880,Rainy,16,0,0,1
15-05-2024,Wednesday,5,R4,Metro,338,13520,Rainy,36,0,0,1
15-05-2024,Wednesday,5,R1,Bus,156,3120,Cloudy,24,0,0,0
15-05-2024,Wednesday,5,R3,Bus,77,1540,Rainy,39,0,0,0
15-05-2024,Wednesday,5,R3,Train,96,2880,Cloudy,27,0,0,0
15-05-2024,Wednesday,5,R3,Bus,141,2820,Cloudy,18,0,0,0
15-05-2024,Wednesday,5,R5,Train,244,7320,Sunny,39,0,0,0
15-05-2024,Wednesday,5,R2,Metro,239,9560,Rainy,32,0,0,0
15-05-2024,Wednesday,5,R2,Bus,306,6120,Rainy,27,0,0,1
15-05-2024,Wednesday,5,R1,Train,292,8760,Sunny,24,0,0,1
15-05-2024,Wednesday,5,R1,Bus,322,6440,Sunny,23,0,0,1
15-05-2024,Wednesday,5,R3,Train,312,9360,Cloudy,28,0,0,1
15-05-2024,Wednesday,5,R5,Bus,190,3800,Rainy,24,0,0,0
15-05-2024,Wednesday,5,R1,Metro,116,4640,Sunny,19,0,0,0
15-05-2024,Wednesday,5,R1,Train,219,6570,Cloudy,30,0,0,0
16-05-2024,Thursday,5,R1,Metro,250,10000,Sunny,24,0,0,0
16-05-2024,Thursday,5,R2,Bus,146,2920,Sunny,39,0,0,0
16-05-2024,Thursday,5,R3,Bus,195,3900,Rainy,20,0,0,0
16-05-2024,Thursday,5,R4,Bus,93,1860,Sunny,22,0,1,0
16-05-2024,Thursday,5,R1,Bus,297,5940,Sunny,21,0,0,0
16-05-2024,Thursday,5,R5,Metro,64,2560,Sunny,31,0,0,0
16-05-2024,Thursday,5,R2,Train,167,5010,Cloudy,33,0,0,0
16-05-2024,Thursday,5,R4,Train,325,9750,Sunny,38,0,0,1
16-05-2024,Thursday,5,R3,Bus,156,3120,Sunny,22,0,0,1
16-05-2024,Thursday,5,R5,Train,214,6420,Rainy,32,0,0,1
16-05-2024,Thursday,5,R1,Train,343,10290,Sunny,33,0,0,1
16-05-2024,Thursday,5,R2,Metro,281,11240,Sunny,29,0,0,0
16-05-2024,Thursday,5,R3,Metro,139,5560,Cloudy,20,0,0,0
16-05-2024,Thursday,5,R5,Bus,152,3040,Sunny,15,0,1,0
16-05-2024,Thursday,5,R5,Bus,79,1580,Rainy,26,0,0,0
16-05-2024,Thursday,5,R3,Train,61,1830,Sunny,15,0,0,0
16-05-2024,Thursday,5,R1,Metro,127,5080,Sunny,18,0,0,0
16-05-2024,Thursday,5,R4,Metro,351,14040,Cloudy,32,0,1,1
16-05-2024,Thursday,5,R3,Metro,264,10560,Rainy,25,0,0,1
16-05-2024,Thursday,5,R4,Bus,319,6380,Cloudy,36,0,0,1
16-05-2024,Thursday,5,R3,Bus,442,8840,Cloudy,20,0,0,1
16-05-2024,Thursday,5,R2,Bus,73,1460,Rainy,19,0,0,0
16-05-2024,Thursday,5,R4,Train,170,5100,Rainy,31,0,0,0
16-05-2024,Thursday,5,R5,Bus,235,4700,Cloudy,31,0,1,0
17-05-2024,Friday,5,R1,Metro,139,5560,Sunny,30,0,0,0
17-05-2024,Friday,5,R4,Train,183,5490,Cloudy,19,0,0,0
17-05-2024,Friday,5,R3,Bus,124,2480,Cloudy,33,0,0,0
17-05-2024,Friday,5,R3,Bus,192,3840,Cloudy,38,0,0,0
17-05-2024,Friday,5,R3,Bus,228,4560,Cloudy,18,0,0,0
17-05-2024,Friday,5,R2,Train,97,2910,Rainy,16,0,0,0
17-05-2024,Friday,5,R2,Train,68,2040,Sunny,38,0,0,0
17-05-2024,Friday,5,R5,Metro,438,17520,Sunny,16,0,0,1
17-05-2024,Friday,5,R3,Bus,138,2760,Sunny,30,0,0,1
17-05-2024,Friday,5,R5,Train,303,9090,Rainy,33,0,0,1
17-05-2024,Friday,5,R1,Metro,96,3840,Sunny,35,0,0,1
17-05-2024,Friday,5,R1,Train,80,2400,Rainy,39,0,0,0
17-05-2024,Friday,5,R2,Metro,121,4840,Rainy,38,0,0,0
17-05-2024,Friday,5,R4,Bus,89,1780,Sunny,21,0,1,0
17-05-2024,Friday,5,R1,Metro,60,2400,Rainy,25,0,0,0
17-05-2024,Friday,5,R3,Bus,149,2980,Cloudy,27,0,0,0
17-05-2024,Friday,5,R5,Train,144,4320,Sunny,36,0,0,0
17-05-2024,Friday,5,R2,Metro,283,11320,Cloudy,28,0,0,1
17-05-2024,Friday,5,R3,Bus,370,7400,Sunny,32,0,1,1
17-05-2024,Friday,5,R3,Metro,338,13520,Rainy,25,0,0,1
17-05-2024,Friday,5,R3,Train,295,8850,Sunny,38,0,0,1
17-05-2024,Friday,5,R1,Bus,172,3440,Sunny,28,0,0,0
17-05-2024,Friday,5,R3,Train,187,5610,Rainy,31,0,0,0
17-05-2024,Friday,5,R1,Metro,223,8920,Rainy,19,0,0,0
18-05-2024,Saturday,5,R2,Metro,288,11520,Sunny,18,1,0,0
18-05-2024,Saturday,5,R2,Train,89,2670,Cloudy,21,1,0,0
18-05-2024,Saturday,5,R4,Train,253,7590,Cloudy,17,1,0,0
18-05-2024,Saturday,5,R4,Metro,100,4000,Rainy,24,1,0,0
18-05-2024,Saturday,5,R1,Metro,220,8800,Rainy,38,1,0,0
18-05-2024,Saturday,5,R4,Train,160,4800,Cloudy,16,1,0,0
18-05-2024,Saturday,5,R5,Bus,198,3960,Rainy,18,1,0,0
18-05-2024,Saturday,5,R1,Train,163,4890,Rainy,27,1,0,1
18-05-2024,Saturday,5,R3,Bus,313,6260,Cloudy,36,1,0,1
18-05-2024,Saturday,5,R5,Bus,73,1460,Rainy,34,1,0,1
18-05-2024,Saturday,5,R3,Train,135,4050,Rainy,23,1,0,1
